session_id,player_id,session_date,platform,country,duration_sec,rounds_played,rounds_won
S0044343,P01970,2024-02-21,ios,US,889,6,2
S0044344,P01970,2024-02-23,ios,US,1106,3,0
S0044345,P01970,2024-02-23,ios,US,682,7,2
S0044346,P01970,2024-02-25,ios,US,1753,3,2
S0044347,P01970,2024-02-27,ios,US,5400,7,1
S0044348,P01970,2024-02-27,ios,US,1700,3,1
S0044349,P01970,2024-02-27,ios,US,1405,6,3
S0044350,P01970,2024-02-27,ios,US,2059,5,1
S0044351,P01970,2024-02-29,ios,US,906,5,1
S0044352,P01970,2024-03-02,ios,US,925,2,0
S0044353,P01970,2024-03-02,ios,US,1247,6,1
S0044354,P01970,2024-03-02,ios,US,3074,5,3
S0044355,P01970,2024-03-02,ios,US,2208,1,1
S0044356,P01970,2024-03-03,ios,US,1643,3,0
S0044357,P01970,2024-03-03,ios,US,2833,7,0
S0044358,P01970,2024-03-04,ios,US,5040,7,1
S0044359,P01970,2024-03-04,ios,US,2812,7,1
S0044360,P01970,2024-03-11,ios,US,981,7,1
S0044361,P01971,2024-01-13,android,PH,584,1,0
S0044362,P01971,2024-01-13,android,PH,634,7,0
S0044363,P01971,2024-01-14,android,PH,3045,4,2
S0044364,P01971,2024-01-14,android,PH,1147,6,3
S0044365,P01971,2024-01-15,android,PH,2954,7,1
S0044366,P01971,2024-01-15,android,PH,1376,3,2
S0044367,P01971,2024-01-16,android,PH,2282,7,0
S0044368,P01971,2024-01-17,android,PH,2753,1,1
S0044369,P01971,2024-01-17,android,PH,1130,1,0
S0044370,P01971,2024-01-19,android,PH,2962,2,0
S0044371,P01971,2024-01-20,android,PH,1217,4,3
S0044372,P01971,2024-01-20,android,PH,1186,2,2
S0044373,P01971,2024-01-20,android,PH,2959,1,0
S0044374,P01971,2024-01-20,android,PH,2641,1,1
S0044375,P01971,2024-01-20,android,PH,2382,6,3
S0044376,P01971,2024-01-21,android,PH,932,4,2
S0044377,P01971,2024-01-21,android,PH,1435,1,1
S0044378,P01971,2024-01-22,android,PH,2733,7,2
S0044379,P01971,2024-01-23,android,PH,5400,1,1
S0044380,P01971,2024-01-24,android,PH,5359,6,0
S0044381,P01971,2024-01-25,android,PH,1365,7,0
S0044382,P01971,2024-01-25,android,PH,1217,6,1
S0044383,P01971,2024-01-26,android,PH,5104,3,3
S0044384,P01971,2024-01-26,android,PH,2592,1,0
S0044385,P01971,2024-01-27,android,PH,1365,1,1
S0044386,P01971,2024-01-27,android,PH,1950,3,1
S0044387,P01971,2024-01-27,android,PH,854,3,3
S0044388,P01971,2024-01-28,android,PH,3312,5,3
S0044389,P01971,2024-01-29,android,PH,4187,7,2
S0044390,P01971,2024-01-31,android,PH,4555,1,1
S0044391,P01971,2024-02-01,android,PH,3552,7,2
S0044392,P01971,2024-02-01,android,PH,1491,8,3
S0044393,P01971,2024-02-03,android,PH,3091,1,0
S0044394,P01971,2024-02-03,android,PH,4343,4,0
S0044395,P01972,2024-03-24,android,BR,3187,5,0
S0044396,P01972,2024-03-24,android,BR,3016,4,1
S0044397,P01972,2024-03-25,android,BR,2027,3,0
S0044398,P01972,2024-03-25,android,BR,1049,4,2
S0044399,P01972,2024-03-26,android,BR,5400,6,1
S0044400,P01973,2024-02-12,android,IN,1768,7,1
S0044401,P01973,2024-02-12,android,IN,3746,1,0
S0044402,P01973,2024-02-12,android,IN,5400,5,0
S0044403,P01973,2024-02-12,android,IN,3118,4,2
S0044404,P01973,2024-02-13,android,IN,3658,5,0
S0044405,P01973,2024-02-14,android,IN,1031,6,0
S0044406,P01973,2024-02-15,android,IN,1168,2,2
S0044407,P01973,2024-02-15,android,IN,3862,2,2
S0044408,P01973,2024-02-15,android,IN,1300,6,3
S0044409,P01973,2024-02-17,android,IN,808,7,3
S0044410,P01973,2024-02-18,android,IN,667,2,1
S0044411,P01973,2024-02-19,android,IN,1587,6,0
S0044412,P01973,2024-02-20,android,IN,1575,2,2
S0044413,P01973,2024-02-20,android,IN,3290,5,0
S0044414,P01973,2024-02-20,android,IN,998,3,3
S0044415,P01973,2024-02-21,android,IN,4131,8,2
S0044416,P01973,2024-02-21,android,IN,873,6,2
S0044417,P01973,2024-02-21,android,IN,887,8,1
S0044418,P01973,2024-02-22,android,IN,1964,2,2
S0044419,P01973,2024-02-22,android,IN,1866,4,1
S0044420,P01973,2024-02-24,android,IN,2560,1,1
S0044421,P01973,2024-02-24,android,IN,893,8,1
S0044422,P01973,2024-02-24,android,IN,2234,8,2
S0044423,P01973,2024-02-25,android,IN,660,3,0
S0044424,P01974,2024-01-19,android,BR,484,7,0
S0044425,P01974,2024-01-19,android,BR,5400,6,2
S0044426,P01974,2024-01-19,android,BR,3387,7,2
S0044427,P01974,2024-01-20,android,BR,1803,4,2
S0044428,P01974,2024-01-20,android,BR,537,4,0
S0044429,P01974,2024-01-20,android,BR,1373,8,2
S0044430,P01974,2024-01-21,android,BR,2366,7,3
S0044431,P01974,2024-01-22,android,BR,1371,3,0
S0044432,P01974,2024-01-22,android,BR,4613,1,1
S0044433,P01974,2024-01-23,android,BR,2637,6,2
S0044434,P01974,2024-01-23,android,BR,1039,7,0
S0044435,P01974,2024-01-24,android,BR,694,1,1
S0044436,P01974,2024-01-27,android,BR,3055,4,0
S0044437,P01974,2024-01-28,android,BR,2994,3,1
S0044438,P01974,2024-01-31,android,BR,2845,5,2
S0044439,P01974,2024-01-31,android,BR,4970,7,0
S0044440,P01974,2024-01-31,android,BR,2379,1,0
S0044441,P01974,2024-01-31,android,BR,1912,1,0
S0044442,P01974,2024-01-31,android,BR,2860,8,0
S0044443,P01974,2024-02-01,android,BR,3792,3,3
S0044444,P01974,2024-02-01,android,BR,2731,7,0
S0044445,P01974,2024-02-01,android,BR,1842,6,0
S0044446,P01974,2024-02-05,android,BR,3232,1,0
S0044447,P01974,2024-02-06,android,BR,1915,4,2
S0044448,P01974,2024-02-06,android,BR,1349,8,1
S0044449,P01974,2024-02-07,android,BR,1944,2,1
S0044450,P01974,2024-02-07,android,BR,1493,6,0
S0044451,P01974,2024-02-10,android,BR,1717,1,1
S0044452,P01974,2024-02-13,android,BR,1088,2,2
S0044453,P01974,2024-02-15,android,BR,3292,6,3
S0044454,P01974,2024-02-15,android,BR,2055,8,1
S0044455,P01974,2024-02-22,android,BR,2769,5,3
S0044456,P01974,2024-02-22,android,BR,2414,6,3
S0044457,P01974,2024-02-25,android,BR,1052,7,1
S0044458,P01974,2024-02-25,android,BR,3999,4,1
S0044459,P01974,2024-02-25,android,BR,1579,4,1
S0044460,P01974,2024-03-06,android,BR,1455,7,1
S0044461,P01974,2024-03-06,android,BR,2056,8,2
S0044462,P01974,2024-03-07,android,BR,2080,2,1
S0044463,P01974,2024-03-08,android,BR,5400,5,1
S0044464,P01974,2024-03-08,android,BR,2586,8,3
S0044465,P01975,2024-01-18,ios,FR,1351,2,0
S0044466,P01975,2024-01-18,ios,FR,5400,8,0
S0044467,P01975,2024-01-18,ios,FR,679,4,3
S0044468,P01975,2024-01-18,ios,FR,1353,6,0
S0044469,P01975,2024-01-18,ios,FR,1295,2,0
S0044470,P01975,2024-01-19,ios,FR,1803,5,2
S0044471,P01975,2024-01-19,ios,FR,2225,8,2
S0044472,P01975,2024-01-19,ios,FR,2348,4,2
S0044473,P01975,2024-01-20,ios,FR,2322,4,2
S0044474,P01975,2024-01-21,ios,FR,2638,1,0
S0044475,P01975,2024-01-21,ios,FR,1743,6,0
S0044476,P01975,2024-01-21,ios,FR,3919,6,0
S0044477,P01975,2024-01-23,ios,FR,687,2,2
S0044478,P01975,2024-01-27,ios,FR,390,7,0
S0044479,P01975,2024-01-27,ios,FR,2819,7,2
S0044480,P01975,2024-02-01,ios,FR,1482,5,3
S0044481,P01975,2024-02-01,ios,FR,5066,3,2
S0044482,P01975,2024-02-02,ios,FR,3379,6,3
S0044483,P01975,2024-02-04,ios,FR,2574,6,1
S0044484,P01975,2024-02-04,ios,FR,1350,8,1
S0044485,P01975,2024-02-04,ios,FR,2712,2,1
S0044486,P01975,2024-02-10,ios,FR,1425,2,1
S0044487,P01975,2024-02-12,ios,FR,1873,3,0
S0044488,P01975,2024-02-12,ios,FR,1486,1,0
S0044489,P01975,2024-02-12,ios,FR,2112,4,0
S0044490,P01975,2024-02-17,ios,FR,1555,5,0
S0044491,P01975,2024-02-22,ios,FR,3295,7,0
S0044492,P01975,2024-02-22,ios,FR,2372,7,3
S0044493,P01976,2024-01-05,android,BR,1332,6,2
S0044494,P01976,2024-01-06,android,BR,1382,8,3
S0044495,P01976,2024-01-06,android,BR,843,1,1
S0044496,P01976,2024-01-08,android,BR,560,4,1
S0044497,P01976,2024-01-10,android,BR,3164,1,1
S0044498,P01976,2024-01-10,android,BR,1460,5,2
S0044499,P01976,2024-01-10,android,BR,870,7,3
S0044500,P01976,2024-01-10,android,BR,2360,1,0
S0044501,P01976,2024-01-10,android,BR,1172,8,3
S0044502,P01976,2024-01-11,android,BR,1734,3,1
S0044503,P01976,2024-01-14,android,BR,832,2,1
S0044504,P01976,2024-01-17,android,BR,2668,8,1
S0044505,P01976,2024-01-18,android,BR,1906,3,0
S0044506,P01976,2024-01-21,android,BR,2440,4,0
S0044507,P01976,2024-01-24,android,BR,1398,6,2
S0044508,P01976,2024-01-29,android,BR,2097,7,2
S0044509,P01976,2024-01-29,android,BR,755,2,1
S0044510,P01976,2024-01-30,android,BR,5400,5,0
S0044511,P01976,2024-01-30,android,BR,2318,6,3
S0044512,P01976,2024-02-01,android,BR,5036,2,1
S0044513,P01976,2024-02-03,android,BR,1541,2,0
S0044514,P01976,2024-02-06,android,BR,963,7,1
S0044515,P01976,2024-02-09,android,BR,1346,3,0
S0044516,P01977,2024-02-06,android,ID,1761,6,1
S0044517,P01977,2024-02-06,android,ID,1685,8,2
S0044518,P01977,2024-02-06,android,ID,5400,2,1
S0044519,P01977,2024-02-06,android,ID,1081,7,1
S0044520,P01977,2024-02-07,android,ID,1257,8,3
S0044521,P01977,2024-02-07,android,ID,2773,4,1
S0044522,P01977,2024-02-08,android,ID,697,3,2
S0044523,P01977,2024-02-08,android,ID,1764,5,1
S0044524,P01977,2024-02-08,android,ID,1968,8,1
S0044525,P01977,2024-02-09,android,ID,2344,1,0
S0044526,P01977,2024-02-10,android,ID,2229,8,2
S0044527,P01977,2024-02-10,android,ID,5400,6,1
S0044528,P01977,2024-02-10,android,ID,1063,2,1
S0044529,P01977,2024-02-10,android,ID,1228,5,1
S0044530,P01977,2024-02-11,android,ID,2606,1,1
S0044531,P01977,2024-02-11,android,ID,2071,8,2
S0044532,P01977,2024-02-11,android,ID,2232,4,1
S0044533,P01977,2024-02-12,android,ID,778,7,0
S0044534,P01977,2024-02-12,android,ID,5400,5,1
S0044535,P01977,2024-02-13,android,ID,2370,8,3
S0044536,P01977,2024-02-13,android,ID,699,5,2
S0044537,P01977,2024-02-13,android,ID,2609,7,3
S0044538,P01977,2024-02-13,android,ID,932,7,0
S0044539,P01977,2024-02-13,android,ID,3157,6,3
S0044540,P01977,2024-02-14,android,ID,821,6,3
S0044541,P01977,2024-02-14,android,ID,3306,4,3
S0044542,P01977,2024-02-14,android,ID,869,7,2
S0044543,P01977,2024-02-14,android,ID,1007,3,3
S0044544,P01977,2024-02-15,android,ID,1963,8,2
S0044545,P01977,2024-02-15,android,ID,1252,5,2
S0044546,P01977,2024-02-15,android,ID,1296,2,1
S0044547,P01977,2024-02-15,android,ID,722,3,0
S0044548,P01977,2024-02-15,android,ID,1483,5,0
S0044549,P01977,2024-02-16,android,ID,3072,1,1
S0044550,P01977,2024-02-16,android,ID,5400,8,0
S0044551,P01977,2024-02-17,android,ID,2970,5,1
S0044552,P01977,2024-02-17,android,ID,2726,1,1
S0044553,P01977,2024-02-18,android,ID,656,4,3
S0044554,P01977,2024-02-18,android,ID,1777,8,3
S0044555,P01977,2024-02-18,android,ID,1222,8,0
S0044556,P01977,2024-02-18,android,ID,730,7,3
S0044557,P01977,2024-02-19,android,ID,842,8,3
S0044558,P01977,2024-02-19,android,ID,2699,8,3
S0044559,P01977,2024-02-19,android,ID,1294,3,2
S0044560,P01978,2024-03-01,android,TR,746,6,0
S0044561,P01978,2024-03-01,android,TR,1234,3,1
S0044562,P01978,2024-03-02,android,TR,2150,8,1
S0044563,P01978,2024-03-02,android,TR,1206,3,2
S0044564,P01978,2024-03-02,android,TR,874,6,3
S0044565,P01978,2024-03-03,android,TR,1040,7,3
S0044566,P01978,2024-03-03,android,TR,3073,2,2
S0044567,P01978,2024-03-04,android,TR,519,5,3
S0044568,P01978,2024-03-05,android,TR,1539,2,0
S0044569,P01978,2024-03-08,android,TR,1687,8,2
S0044570,P01978,2024-03-10,android,TR,1148,8,3
S0044571,P01978,2024-03-10,android,TR,1017,6,1
S0044572,P01978,2024-03-14,android,TR,3261,3,2
S0044573,P01978,2024-03-18,android,TR,3255,8,1
S0044574,P01978,2024-03-19,android,TR,1925,3,1
S0044575,P01978,2024-03-20,android,TR,1305,1,0
S0044576,P01978,2024-03-20,android,TR,1934,3,0
S0044577,P01978,2024-03-20,android,TR,2304,3,0
S0044578,P01978,2024-03-28,android,TR,1690,7,0
S0044579,P01978,2024-03-28,android,TR,2342,1,1
S0044580,P01979,2024-03-31,android,PH,1462,8,2
S0044581,P01979,2024-03-31,android,PH,272,7,1
S0044582,P01979,2024-03-31,android,PH,1609,4,0
S0044583,P01979,2024-03-31,android,PH,2727,2,0
S0044584,P01980,2024-01-18,ios,US,1841,2,0
S0044585,P01980,2024-01-19,ios,US,2222,6,0
S0044586,P01980,2024-01-19,ios,US,1536,4,3
S0044587,P01980,2024-01-21,ios,US,1610,8,1
S0044588,P01980,2024-01-21,ios,US,2003,4,3
S0044589,P01980,2024-01-23,ios,US,5400,8,3
S0044590,P01980,2024-01-23,ios,US,2997,3,0
S0044591,P01980,2024-01-23,ios,US,2768,4,1
S0044592,P01980,2024-01-23,ios,US,2044,6,2
S0044593,P01980,2024-01-23,ios,US,813,5,0
S0044594,P01980,2024-01-25,ios,US,3772,5,1
S0044595,P01980,2024-01-25,ios,US,3116,6,0
S0044596,P01980,2024-01-25,ios,US,2251,3,0
S0044597,P01980,2024-01-25,ios,US,1761,3,1
S0044598,P01980,2024-01-25,ios,US,2508,5,0
S0044599,P01980,2024-01-28,ios,US,1573,4,1
S0044600,P01980,2024-01-29,ios,US,2798,3,3
S0044601,P01980,2024-01-30,ios,US,1093,2,0
S0044602,P01980,2024-01-30,ios,US,574,2,0
S0044603,P01980,2024-02-01,ios,US,879,3,0
S0044604,P01980,2024-02-02,ios,US,1967,6,1
S0044605,P01981,2024-03-31,ios,PH,1508,5,3
S0044606,P01981,2024-03-31,ios,PH,1654,2,2
S0044607,P01982,2024-03-01,android,ID,830,3,1
S0044608,P01982,2024-03-02,android,ID,2167,5,2
S0044609,P01982,2024-03-03,android,ID,970,5,3
S0044610,P01982,2024-03-03,android,ID,2435,5,1
S0044611,P01982,2024-03-03,android,ID,773,1,0
S0044612,P01982,2024-03-04,android,ID,1093,5,0
S0044613,P01982,2024-03-04,android,ID,1008,5,3
S0044614,P01982,2024-03-04,android,ID,2551,1,0
S0044615,P01982,2024-03-05,android,ID,1370,7,0
S0044616,P01982,2024-03-05,android,ID,2332,2,2
S0044617,P01982,2024-03-07,android,ID,3584,4,2
S0044618,P01982,2024-03-07,android,ID,5260,7,1
S0044619,P01982,2024-03-07,android,ID,2077,1,0
S0044620,P01982,2024-03-08,android,ID,933,8,2
S0044621,P01982,2024-03-08,android,ID,3830,8,3
S0044622,P01982,2024-03-09,android,ID,4477,5,0
S0044623,P01982,2024-03-10,android,ID,1744,5,1
S0044624,P01982,2024-03-10,android,ID,3988,3,2
S0044625,P01982,2024-03-10,android,ID,2208,2,0
S0044626,P01982,2024-03-10,android,ID,668,2,0
S0044627,P01982,2024-03-11,android,ID,1238,6,1
S0044628,P01982,2024-03-12,android,ID,1335,3,1
S0044629,P01982,2024-03-12,android,ID,1453,2,2
S0044630,P01982,2024-03-14,android,ID,1032,8,0
S0044631,P01982,2024-03-14,android,ID,1013,2,1
S0044632,P01982,2024-03-14,android,ID,4054,4,3
S0044633,P01982,2024-03-14,android,ID,637,1,1
S0044634,P01983,2024-02-27,android,ID,1170,2,2
S0044635,P01983,2024-02-28,android,ID,2624,8,0
S0044636,P01983,2024-02-28,android,ID,1294,4,0
S0044637,P01983,2024-02-29,android,ID,2298,7,3
S0044638,P01983,2024-02-29,android,ID,1421,4,2
S0044639,P01983,2024-02-29,android,ID,2350,5,2
S0044640,P01983,2024-03-01,android,ID,969,4,1
S0044641,P01983,2024-03-01,android,ID,592,4,0
S0044642,P01983,2024-03-02,android,ID,1421,8,1
S0044643,P01983,2024-03-03,android,ID,618,1,1
S0044644,P01983,2024-03-04,android,ID,1736,4,1
S0044645,P01983,2024-03-05,android,ID,914,8,1
S0044646,P01983,2024-03-06,android,ID,920,2,1
S0044647,P01983,2024-03-06,android,ID,4373,2,1
S0044648,P01983,2024-03-08,android,ID,2130,3,0
S0044649,P01983,2024-03-09,android,ID,719,1,0
S0044650,P01983,2024-03-10,android,ID,1756,4,3
S0044651,P01983,2024-03-10,android,ID,1659,7,1
S0044652,P01984,2024-03-19,ios,US,522,1,1
S0044653,P01984,2024-03-19,ios,US,2227,7,3
S0044654,P01984,2024-03-19,ios,US,3202,4,1
S0044655,P01984,2024-03-20,ios,US,1402,1,1
S0044656,P01984,2024-03-21,ios,US,1517,6,1
S0044657,P01984,2024-03-21,ios,US,1294,5,1
S0044658,P01984,2024-03-22,ios,US,2278,6,1
S0044659,P01984,2024-03-22,ios,US,1556,3,2
S0044660,P01984,2024-03-22,ios,US,1594,6,1
S0044661,P01984,2024-03-23,ios,US,1112,4,2
S0044662,P01984,2024-03-23,ios,US,5400,6,3
S0044663,P01984,2024-03-23,ios,US,1547,2,2
S0044664,P01984,2024-03-24,ios,US,2752,3,2
S0044665,P01985,2024-01-01,ios,US,2120,2,1
S0044666,P01985,2024-01-02,ios,US,389,3,1
S0044667,P01985,2024-01-02,ios,US,1447,3,1
S0044668,P01985,2024-01-03,ios,US,905,2,1
S0044669,P01985,2024-01-03,ios,US,3248,5,1
S0044670,P01985,2024-01-03,ios,US,845,4,2
S0044671,P01985,2024-01-03,ios,US,2433,8,1
S0044672,P01985,2024-01-03,ios,US,3287,2,1
S0044673,P01985,2024-01-04,ios,US,2139,1,1
S0044674,P01985,2024-01-04,ios,US,1812,7,3
S0044675,P01985,2024-01-05,ios,US,1425,5,0
S0044676,P01985,2024-01-05,ios,US,1678,6,1
S0044677,P01985,2024-01-06,ios,US,809,1,1
S0044678,P01985,2024-01-06,ios,US,2011,8,3
S0044679,P01985,2024-01-06,ios,US,3397,7,0
S0044680,P01985,2024-01-07,ios,US,1071,2,2
S0044681,P01985,2024-01-08,ios,US,1828,1,0
S0044682,P01985,2024-01-12,ios,US,1699,5,3
S0044683,P01985,2024-01-12,ios,US,2181,2,0
S0044684,P01985,2024-01-12,ios,US,1310,6,0
S0044685,P01985,2024-01-13,ios,US,731,4,2
S0044686,P01985,2024-01-15,ios,US,923,6,2
S0044687,P01985,2024-01-18,ios,US,449,6,0
S0044688,P01985,2024-01-18,ios,US,2880,8,0
S0044689,P01985,2024-01-25,ios,US,2295,2,0
S0044690,P01985,2024-01-28,ios,US,1792,7,0
S0044691,P01985,2024-01-28,ios,US,1190,6,1
S0044692,P01985,2024-01-28,ios,US,1640,5,0
S0044693,P01985,2024-01-29,ios,US,1777,3,0
S0044694,P01985,2024-02-15,ios,US,1322,3,0
S0044695,P01985,2024-02-15,ios,US,1353,8,2
S0044696,P01986,2024-01-11,android,GB,3966,4,1
S0044697,P01986,2024-01-11,android,GB,853,8,0
S0044698,P01986,2024-01-12,android,GB,3280,7,0
S0044699,P01986,2024-01-15,android,GB,686,2,1
S0044700,P01986,2024-01-17,android,GB,4744,6,2
S0044701,P01986,2024-01-17,android,GB,431,3,0
S0044702,P01986,2024-01-17,android,GB,2390,6,0
S0044703,P01986,2024-01-18,android,GB,1217,4,0
S0044704,P01986,2024-01-20,android,GB,1635,2,0
S0044705,P01986,2024-01-20,android,GB,1667,8,2
S0044706,P01986,2024-01-20,android,GB,2600,5,2
S0044707,P01986,2024-01-21,android,GB,557,2,2
S0044708,P01986,2024-01-21,android,GB,1774,4,1
S0044709,P01986,2024-01-21,android,GB,2020,2,1
S0044710,P01986,2024-01-23,android,GB,1215,5,3
S0044711,P01986,2024-01-24,android,GB,1691,2,1
S0044712,P01986,2024-01-25,android,GB,1213,3,3
S0044713,P01986,2024-01-25,android,GB,2522,4,3
S0044714,P01986,2024-01-28,android,GB,2249,8,0
S0044715,P01986,2024-01-29,android,GB,2059,4,1
S0044716,P01986,2024-02-01,android,GB,2690,2,2
S0044717,P01986,2024-02-01,android,GB,3821,8,2
S0044718,P01986,2024-02-02,android,GB,997,8,1
S0044719,P01986,2024-02-02,android,GB,5400,4,2
S0044720,P01986,2024-02-02,android,GB,2289,8,2
S0044721,P01986,2024-02-02,android,GB,1338,1,0
S0044722,P01986,2024-02-03,android,GB,5400,2,0
S0044723,P01986,2024-02-03,android,GB,1409,8,3
S0044724,P01986,2024-02-05,android,GB,874,2,2
S0044725,P01986,2024-02-05,android,GB,1331,8,2
S0044726,P01987,2024-01-03,android,IN,1293,6,0
S0044727,P01987,2024-01-03,android,IN,3466,1,0
S0044728,P01987,2024-01-04,android,IN,1689,7,1
S0044729,P01987,2024-01-04,android,IN,1919,4,3
S0044730,P01987,2024-01-05,android,IN,1878,4,1
S0044731,P01987,2024-01-05,android,IN,3639,1,1
S0044732,P01987,2024-01-05,android,IN,1489,2,0
S0044733,P01987,2024-01-05,android,IN,1598,6,1
S0044734,P01987,2024-01-05,android,IN,1196,5,2
S0044735,P01987,2024-01-06,android,IN,1404,3,1
S0044736,P01987,2024-01-07,android,IN,2477,1,1
S0044737,P01987,2024-01-09,android,IN,2799,6,1
S0044738,P01987,2024-01-09,android,IN,5013,7,2
S0044739,P01987,2024-01-09,android,IN,1698,4,2
S0044740,P01987,2024-01-09,android,IN,1543,8,2
S0044741,P01987,2024-01-11,android,IN,2294,3,1
S0044742,P01987,2024-01-11,android,IN,1364,2,0
S0044743,P01987,2024-01-12,android,IN,1230,5,2
S0044744,P01988,2024-02-02,android,ID,2195,8,2
S0044745,P01988,2024-02-03,android,ID,1429,4,3
S0044746,P01988,2024-02-03,android,ID,1519,6,3
S0044747,P01988,2024-02-03,android,ID,2600,2,0
S0044748,P01988,2024-02-04,android,ID,2177,4,1
S0044749,P01988,2024-02-04,android,ID,5400,3,2
S0044750,P01988,2024-02-04,android,ID,3143,1,0
S0044751,P01988,2024-02-06,android,ID,1140,6,1
S0044752,P01988,2024-02-07,android,ID,1422,7,0
S0044753,P01988,2024-02-08,android,ID,793,3,3
S0044754,P01989,2024-01-28,ios,GB,1008,7,3
S0044755,P01989,2024-01-28,ios,GB,3855,4,0
S0044756,P01989,2024-01-28,ios,GB,1530,3,2
S0044757,P01989,2024-01-30,ios,GB,787,6,2
S0044758,P01989,2024-01-30,ios,GB,562,8,1
S0044759,P01989,2024-01-30,ios,GB,747,4,0
S0044760,P01989,2024-01-31,ios,GB,1117,6,2
S0044761,P01989,2024-01-31,ios,GB,1812,5,1
S0044762,P01989,2024-01-31,ios,GB,1425,8,3
S0044763,P01989,2024-02-02,ios,GB,2749,8,3
S0044764,P01989,2024-02-02,ios,GB,1031,3,3
S0044765,P01989,2024-02-03,ios,GB,3773,7,0
S0044766,P01989,2024-02-03,ios,GB,1666,7,1
S0044767,P01989,2024-02-04,ios,GB,2380,5,2
S0044768,P01989,2024-02-04,ios,GB,1323,1,0
S0044769,P01989,2024-02-05,ios,GB,3328,3,3
S0044770,P01989,2024-02-05,ios,GB,815,7,2
S0044771,P01989,2024-02-05,ios,GB,862,7,1
S0044772,P01989,2024-02-05,ios,GB,1010,2,2
S0044773,P01989,2024-02-05,ios,GB,3661,5,2
S0044774,P01989,2024-02-06,ios,GB,1568,3,2
S0044775,P01989,2024-02-06,ios,GB,1023,7,1
S0044776,P01989,2024-02-06,ios,GB,1607,4,0
S0044777,P01989,2024-02-07,ios,GB,2004,2,1
S0044778,P01990,2024-01-20,android,MX,947,6,2
S0044779,P01990,2024-01-20,android,MX,1989,7,2
S0044780,P01990,2024-01-21,android,MX,1666,4,0
S0044781,P01990,2024-01-22,android,MX,1334,4,0
S0044782,P01990,2024-01-22,android,MX,845,1,0
S0044783,P01990,2024-01-23,android,MX,3081,7,2
S0044784,P01990,2024-01-24,android,MX,1364,1,1
S0044785,P01990,2024-01-24,android,MX,310,7,1
S0044786,P01990,2024-01-24,android,MX,2238,2,0
S0044787,P01990,2024-01-24,android,MX,2272,4,3
S0044788,P01990,2024-01-24,android,MX,3164,5,2
S0044789,P01990,2024-01-25,android,MX,2316,8,0
S0044790,P01990,2024-01-25,android,MX,1964,3,0
S0044791,P01990,2024-01-25,android,MX,1350,5,2
S0044792,P01990,2024-01-25,android,MX,1352,1,0
S0044793,P01990,2024-01-25,android,MX,2712,7,0
S0044794,P01990,2024-01-26,android,MX,1645,4,2
S0044795,P01990,2024-01-26,android,MX,763,1,1
S0044796,P01990,2024-01-27,android,MX,1470,4,3
S0044797,P01990,2024-01-28,android,MX,1750,6,3
S0044798,P01990,2024-01-29,android,MX,547,7,2
S0044799,P01990,2024-01-29,android,MX,2830,5,3
S0044800,P01990,2024-01-30,android,MX,1808,3,0
S0044801,P01990,2024-01-30,android,MX,798,4,1
S0044802,P01990,2024-01-30,android,MX,1512,1,0
S0044803,P01990,2024-01-30,android,MX,1700,5,1
S0044804,P01990,2024-02-03,android,MX,3189,4,1
S0044805,P01990,2024-02-03,android,MX,3134,8,3
S0044806,P01990,2024-02-03,android,MX,3452,6,0
S0044807,P01990,2024-02-05,android,MX,2265,1,1
S0044808,P01990,2024-02-05,android,MX,1221,5,2
S0044809,P01990,2024-02-06,android,MX,1049,2,2
S0044810,P01990,2024-02-15,android,MX,1187,8,0
S0044811,P01990,2024-02-15,android,MX,1737,8,1
S0044812,P01990,2024-02-27,android,MX,1780,3,0
S0044813,P01991,2024-03-11,android,US,3352,7,1
S0044814,P01991,2024-03-12,android,US,1552,2,0
S0044815,P01991,2024-03-13,android,US,536,8,1
S0044816,P01991,2024-03-13,android,US,883,4,1
S0044817,P01991,2024-03-13,android,US,1006,3,0
S0044818,P01991,2024-03-14,android,US,1006,2,1
S0044819,P01991,2024-03-14,android,US,335,1,1
S0044820,P01991,2024-03-14,android,US,4636,8,3
S0044821,P01991,2024-03-14,android,US,488,5,3
S0044822,P01991,2024-03-14,android,US,1281,5,3
